Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2021-05-27	7:30 AM	Run	Hill	0.86	Mile	0:6:24													3 x Cascades Hill<br><br>57, 61, 60				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-27	7:45 AM	Run	Easy	2.19	Mile	0:16:41													Cooldown with some mile loops. Went out CRAZY quick on the first one and definitely paid for it on the last two, but I still felt pretty good! I'm excited for more hills				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-28	9:14 AM	Run	Easy	6.02	Mile	0:44:12													Easy going loop from hillside to 3rd street, legs felt a little beat up the first half but got better in the second!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-29	8:52 AM	Run	Long	10.01	Mile	1:05:51													KICK ASS long run from Sare, to Winslow, to the B-Line, then back on 10th. Started to really pick it up on the windy and slightly uphill B-line, closed in a tough 5:51. Only had a stop once at a light!<br><br>Overall this was a really solid week, good recovery runs, a good hill workout, and a really incredible long run for this early in the season. I think if I alternate weeks where I do a tempo and a hard long run, I won't run the risk of burning out. Feeling good and confident!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-05-31	8:39 AM	Run	Easy	7.12	Mile	0:53:23													Two Lake Gage loops, felt pretty good! A little bit of elevation gain here and there, but it wasn't too bad. The houses were and lake were pretty!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-01	8:46 AM	Run	Easy	2.03	Mile	0:14:51													Warmup down kinser and back				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-01	9:15 AM	Run	Tempo	2.60	Mile	0:15:02													15' tempo on the midsummer course<br><br>5:46/5:45/3:30 (5:51 pace)				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-01	9:30 AM	Run	Easy	2.38	Mile	0:17:30													Cooldown down the other side of kinser. If I'm being honest, this tempo smacked my ass hard. I was expecting a somewhat trivial 5k, but the second coming of Prow had other plans for me. I made it right at the top of the drive around Hoosier Hills and called it at 15 minutes because I was slowing down pretty hard. I could have finished it, but it was not a tempo at that point (HR was also 190 for that last .6). So, lesson learned: do not underestimate the midsummer loop!<br><br>With that being said, I think this was a great first tempo and I look forward to doing a 3-4 mile tempo next time after I have some more cascades repeats and mileage under my belt. I think I was just a little under prepared for today.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-02	8:40 AM	Run	Easy	6.02	Mile	0:43:46													Nice rainy run in the hood, legs felt really solid				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-06-03	7:04 AM	Run	Easy	3.02	Mile	0:21:25													Warmup down to Cascades				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-03	7:45 AM	Run	Hill	1.21	Mile	0:9:55													4 x Cascades<br><br>58/61/61/60				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-03	8:00 AM	Run	Easy	1.91	Mile	0:14:48													Cooldown. My legs were fucking toasted after these hills, again we went out pretty quick and held on, even raced Andy slightly on the last one and really felt it. I had to cut off my mileage for the day at 6 because I was seeing some stars at the end of the run, that's when you know it's a good workout ;)				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-04	8:36 AM	Run	Easy	8.10	Mile	0:58:19													Really nice morning run from North! Legs felt great after yesterday's hills, plus it was a beautiful sunny day.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-06	8:05 AM	Run	Long	11.00	Mile	1:08:44													Fastest long run of my life, and I wasn't even expecting it! This was all thanks to Andy and Isaac who took me out on 446, which was actually a really flat road for the occasion. Really started to feel it after 9 miles, but managed to drop a 5:57 by myself on the last mile. Really surprised by how well I held up, I guess I'm in better shape than I thought!<br><br>Overall this was an incredible week, I didn't expect to feel as good as I did after a tempo on Tuesday, hills on Thursday, and an awesome long run today. Next week will be easier, but I need some weeks like that to keep from burning out. I'm excited for what's to come!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-07	8:42 AM	Run	Easy	8.37	Mile	1:01:53													Yeah my legs are tired, went a little over on an Olcott loop since High street was closed				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-08	7:54 AM	Run	Easy	8.07	Mile	0:57:00													A rather quick downtown loop with Grace, my legs were feeling it on the hills but felt a lot better than I would have expected after yesterday!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-09	9:24 AM	Run	Easy	7.03	Mile	0:52:36													A humid but peaceful earl young road run, felt like I was jogging up the hill but was FOUR SECONDS OFF the segment record! Kinda pissed that I was that close and didn't even know it, but now in 2 weeks I know I can demolish it if I actually go hard. That segment is mine bitch				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-10	7:05 AM	Run	Easy	3.74	Mile	0:26:29													Warmup down 17th street to cascades				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-10	7:35 AM	Run	Hill	1.22	Mile	0:9:09													4 x Cascades<br><br>60/62/62/63				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-10	7:45 AM	Run	Easy	1.55	Mile	0:11:47													Cooldown back up to and around north. Legs were definitely a little flat today, and Isaac and Andy stopped at 4 so I did too. They weren't as quick as last week, but I felt a lot better afterwards than I did last time. I prefer keeping it low 60's than what I've been doing previously, so I think I'll stick with it as I move up. Good workout!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-11	8:38 AM	Run	Easy	8.04	Mile	0:57:58													FOUR FUCKING 2K LOOPS AT THE IU XC COURSE. My legs are in pain, but my spirit is enlightened.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v3	61.00								
2021-06-12	8:25 AM	Run	Long	12.12	Mile	1:25:50													Another good ol' Yellowwood loop, I totally forgot that there was a shit ton of elevation gain (866 ft) and it rocked my ass in the first half of the run. Felt much smoother towards the end, although I could tell I was running out of gas. Still somewhat recovering from some tough runs this week I think.<br><br>Overall, this week was about what I expected after last week. Some very solid distance runs, a good hill workout, and a much more relaxed LR that still kind of hurt. Hopefully next week I feel a little more loose since I'll be holding mileage.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-14	8:47 AM	Run	Easy	8.00	Mile	0:58:24													A slight variation of the Sare loop, legs felt really good today! It seems like last week didn't bang me up too bad. Excited for some workouts this week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-15	7:05 AM	Run	Easy	2.01	Mile	0:14:27													Warmup towards Griffy and back 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-15	7:30 AM	Run	Tempo	4.30	Mile	0:24:00													2 x 12' tempo at Cascades, 4' rest on the mile loop<br><br>5:38/5:35/48 (0.13)<br>5:29/5:34/59 (0.16)<br><br>				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-15	8:00 AM	Run	Easy	1.96	Mile	0:14:40													Cooldown after the workout. Really solid tempo runs with Isaac and Andy, got dropped on the second one and slowed down a little but still hung in there. Definitely felt this one afterwards too, but this was way better quantity and quality than the Midsummer tempo I did last Tuesday.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-16	8:38 AM	Run	Easy	6.63	Mile	0:50:41													Legs felt roughhh today on a knightridge road out and back. Breathing was alright, so I'm not too worried about fatigue. The route was nice otherwise!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-17	7:05 AM	Run	Easy	3.72	Mile	0:27:17													Warmup to cascades				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-17	7:35 AM	Run	Hill	1.55	Mile	0:11:57													5 x Cascades<br><br>65/65/64/64/61				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-17	7:55 AM	Run	Easy	1.75	Mile	0:12:56													Cooldown back to North. Legs actually didn't feel too bad today, but the guys took it slow so I did too. Last one was definitely a lot of work so it's probably good we went easy the first few, managed to beat Andy by a few seconds (although he had me slightly on a few of the early ones). All in all another good hill workout.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-18	7:45 AM	Run	Easy	8.01	Mile	0:59:32													Gave my legs a break on the rail trail, heart rate was great but the legs were definitely a little tired. 				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-19	7:34 AM	Run	Long	12.10	Mile	1:19:54													Awesome cutdown long run workout on the 231 highway trail with a walmart bike trail loop in the middle<br><br>First 4 miles: 7:10 avg<br>Middle 4 miles: 6:38 avg<br>Last 4 miles: 6:02 avg<br><br>Felt really good all the way through, the last 4 miles definitely required some grit but dropped a steaming 5:45 at the end! Best week of training so far this summer, looking forward to a well earned down week next week.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-21	8:52 AM	Run	Easy	6.00	Mile	0:44:52													I was really excited for my first down week run until about 3 miles in where fucking TERRIBLE cramps hit me and didn't stop coming. I had to stop at walk around for probably 10 minutes just to get one particularly nasty one in my lower left abdomen out. Still a good chill recovery run!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-22	8:40 AM	Run	Easy	7.02	Mile	0:50:47													Really smooth earl young out and back, and snagged the segment crown for the gravel hill! My throat and chest still hurt after the hard effort, legs were completely full of acid and couldn't move at the apex of the hill. I still managed to move pretty quick to the end of the segment, which is a little after the turn into the benton neighborhood.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-23	8:56 AM	Run	Easy	6.00	Mile	0:43:22													Nice little loop, legs felt a little tired from yesterday's one hill, but heart rate was excellent!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-24	7:03 AM	Run	Easy	3.70	Mile	0:27:00													Warmup down to cascades				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-24	7:30 AM	Run	Hill	1.89	Mile	0:14:43													6 x Cascades<br><br>63/64/64/64/64/64				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-24	7:45 AM	Run	Easy	1.28	Mile	0:9:52													Cooldown back to north. Legs were definitely still worn out from Tuesday's single hill sprint, but I still got the job done today. Managed to do one more than Andy and Isaac, although I was definitely slower than them. Great work though, it's easy to take hill workouts for granted but 6 cascades in no joke. Onto the next one!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-25	8:01 AM	Run	Easy	6.16	Mile	0:45:09													Got some flat ground in at the rail trail, although there was some construction a little before the roundabout so I had to take a weird route.				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
2021-06-27	8:39 AM	Run	Long	10.01	Mile	1:13:17													Legs were exhausted after the cedar point excursion, they felt much better after 4-5 miles but going up hills was still tough. Did 3 loops around Lake Gage and it actually never got boring, super nice roads and not a lot of people out! Overall this was a great down week, easy mileage and a solid hill workout. I'm a little worried about my cedar point legs going into next week but even then it's not a super difficult week, just some workouts. The second half of the summer is now beginning, here we go!				Reebok	Forever Floatride Energy 2	9.00	US/Canada	v4	60.00								
